Open,High,Low,Close,Volume,VIX_Open,VIX_High,VIX_Low,VIX_Close,VIX_Volume,RETURN,RSI,EMA20,MACD,ATR,VOL_THRESHOLD,NEXT_DAY_RETURN,Target,RANGE,VIX_CHANGE,MOMENTUM_3,MOMENTUM_5
29115.3203125,29269.830078125,28967.609375,29007.990234375,8000,21.549999237060547,21.549999237060547,20.219999313354492,20.780000686645508,0,0.0001148118304803436,54.43628469510585,28916.051796309068,182.18031060138674,369.73640759222104,0.012746019445155377,-0.009009236477207194,0,302.220703125,-0.035730792467539185,-0.007643145530125239,-0.01065029893139291
29051.900390625,29069.130859375,28693.8203125,28746.650390625,10700,20.780000686645508,21.239999771118164,19.940000534057617,20.579999923706055,0,-0.009009236477207194,48.47110194697241,28899.918329101063,147.2535197090183,370.13456039813383,0.012875745708405871,0.016470397196412412,2,375.310546875,-0.00962467547308532,-0.007884663399135183,-0.024289341996072578
28865.119140625,29254.01953125,28837.060546875,29220.119140625,16500,20.579999923706055,20.579999923706055,19.299999237060547,19.56999969482422,0,0.016470397196412412,57.54742061278241,28930.413644484295,155.98070895620913,379.93703041433855,0.013002583205970183,0.008180031136241439,2,416.958984375,-0.04907678487007272,0.0074284264395552135,-0.00038626311781220224
29533.419921875,29576.3203125,29259.76953125,29459.140625,15300,16.969999313354492,16.969999313354492,15.739999771118164,15.850000381469727,0,0.008180031136241439,61.257450275704436,28980.768595009602,180.10793337117138,378.2416119472429,0.012839533126986555,0.0045686955184218725,1,316.55078125,-0.190086835532161,0.015552624879553889,0.016705070677580425
29500.189453125,29636.859375,29364.869140625,29593.73046875,12200,15.850000381469727,15.949999809265137,14.979999542236328,15.489999771118164,0,0.0045686955184218725,63.20727377930736,29039.14591631821,207.69502911371092,370.6522278349398,0.012524687559290178,-0.00719747043127672,0,271.990234375,-0.02271297171528397,0.029467088047282708,0.020309505759648294
29937.26953125,30024.740234375,29289.05078125,29380.73046875,17000,15.489999771118164,15.489999771118164,14.300000190734863,15.199999809265137,0,-0.00719747043127672,58.21398768933594,29071.67777845457,209.95050265429018,396.7263153556584,0.013502942541800496,0.002321887472217954,1,735.689453125,-0.018721753785545303,0.005496600727465939,0.012849571147927952
29436.76953125,29518.3203125,29162.470703125,29448.94921875,13400,15.199999809265137,15.25,13.970000267028809,14.4399995803833,0,0.002321887472217954,59.322355798166186,29107.608391816037,214.76696479970633,393.80655064275425,0.013372516204823348,-0.02051583971255344,0,355.849609375,-0.050000015685433,-0.00034595056182162853,0.024430631693842075
29316.5390625,29321.060546875,28799.759765625,28844.779296875,11800,14.4399995803833,16.010000228881836,13.319999694824219,15.8100004196167,0,-0.02051583971255344,47.34486155476941,29082.5770494407,167.89716827062148,412.0481865343432,0.014285017829170351,-0.004677108285748521,1,521.30078125,0.0948754071360598,-0.025307764854649473,-0.012845253708365645
28924.060546875,28949.109375,28584.490234375,28709.869140625,11200,15.8100004196167,16.149999618530273,14.960000038146973,15.529999732971191,0,-0.004677108285748521,45.152560499680135,29047.08105812492,118.50039592423855,408.6603975408187,0.014234143511387748,-0.0017659160514340577,1,364.619140625,-0.017710352891457837,-0.022833378116263736,-0.025434261437319194
28725.75,28843.23046875,28608.1796875,28659.169921875,12500,15.529999732971191,15.609999656677246,14.25,15.130000114440918,0,-0.0017659160514340577,44.32196860463729,29010.137140386832,74.40440702408887,396.2597106629031,0.013826629024605684,0.00946434370271021,2,235.05078125,-0.025756576008243437,-0.026818590062702485,-0.031579680292819656
